MovieID,Rating,Title,Genres
1333,2,"Birds, The (1963)",Horror
417,5,Barcelona (1994),Comedy|Romance
3780,2,Rocketship X-M (1950),Sci-Fi
715,5,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
3795,3,"Five Senses, The (1999)",Drama
3416,2,"Trial, The (Le Procès) (1963)",Drama
2869,3,"Separation, The (La Séparation) (1994)",Drama
3862,4,About Adam (2000),Comedy
3140,4,"Three Ages, The (1923)",Comedy
2990,1,Licence to Kill (1989),Action
1859,2,Taste of Cherry (1997),Drama
3118,5,Tumbleweeds (1999),Drama
2140,1,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
3882,5,Bring It On (2000),Comedy
2033,5,"Black Cauldron, The (1985)",Animation|Children's
2086,4,One Magic Christmas (1985),Drama|Fantasy
3920,3,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
631,3,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical
3914,3,"Broken Hearts Club, The (2000)",Drama
3754,4,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy
484,4,Lassie (1994),Adventure|Children's
3568,1,Smiling Fish and Goat on Fire (1999),Drama
3894,3,Solas (1999),Drama
2769,2,"Yards, The (1999)",Crime|Mystery
343,5,"Baby-Sitters Club, The (1995)",Children's
3951,3,Two Family House (2000),Drama
1248,1,Touch of Evil (1958),Crime|Film-Noir|Thriller
3900,1,Crime and Punishment in Suburbia (2000),Comedy|Drama
1806,5,Paulie (1998),Adventure|Children's|Comedy
1654,3,FairyTale: A True Story (1997),Children's|Drama|Fantasy
3944,1,Bootmen (2000),Comedy|Drama
2892,3,New Rose Hotel (1998),Action|Drama
3866,1,Sunset Strip (2000),Comedy
3891,2,Turn It Up (2000),Crime|Drama
3899,1,Circus (2000),Comedy
3431,2,Death Wish II (1982),Action|Drama
3892,1,Anatomy (Anatomie) (2000),Horror
1026,4,So Dear to My Heart (1949),Children's|Drama
3820,3,Thomas and the Magic Railroad (2000),Children's
881,3,First Kid (1996),Children's|Comedy
3886,1,Steal This Movie! (2000),Drama
2099,5,Song of the South (1946),Adventure|Animation|Children's|Musical
2160,1,Rosemary's Baby (1968),Horror|Thriller
2035,3,Blackbeard's Ghost (1968),Children's|Comedy
3913,2,Barenaked in America (1999),Documentary
828,3,"Adventures of Pinocchio, The (1996)",Adventure|Children's
374,4,Richie Rich (1994),Children's|Comedy
1480,1,Smilla's Sense of Snow (1997),Action|Drama|Thriller
2073,3,Fandango (1985),Comedy
2301,1,History of the World: Part I (1981),Comedy
2630,3,Besieged (L' Assedio) (1998),Drama
347,5,Bitter Moon (1992),Drama
3724,5,Coming Home (1978),Drama|War
3735,2,Serpico (1973),Crime|Drama
2182,5,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
3678,5,"Man with the Golden Arm, The (1955)",Drama
3199,5,Pal Joey (1957),Comedy|Musical|Romance
1389,4,Jaws 3-D (1983),Action|Horror
3695,3,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
1981,4,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
2460,5,"Texas Chainsaw Massacre 2, The (1986)",Horror
1975,4,Friday the 13th Part 2 (1981),Horror
1943,3,"Greatest Show on Earth, The (1952)",Drama
3106,5,Come See the Paradise (1990),Drama|Romance
1105,2,Children of the Corn IV: The Gathering (1996),Horror
2243,2,Broadcast News (1987),Comedy|Drama|Romance
2902,2,Psycho II (1983),Horror|Thriller
835,3,Foxfire (1996),Drama
2522,2,Airport '77 (1977),Drama
1343,1,Cape Fear (1991),Thriller
990,4,Maximum Risk (1996),Action|Adventure|Thriller
2037,4,Candleshoe (1977),Adventure|Children's|Comedy
3025,4,Rough Night in Jericho (1967),Western
3799,2,Pokémon the Movie 2000 (2000),Animation|Children's
3610,4,Roustabout (1964),Musical
3520,4,How to Stuff a Wild Bikini (1965),Comedy
2095,4,"Shaggy D.A., The (1976)",Children's|Comedy
3428,4,"Champ, The (1979)",Drama
964,4,Angel and the Badman (1947),Western
2055,4,Hot Lead and Cold Feet (1978),Comedy|Western
902,1,Breakfast at Tiffany's (1961),Drama|Romance
1225,1,Amadeus (1984),Drama
2639,1,Mommie Dearest (1981),Drama
1465,1,Rosewood (1997),Drama
2690,2,"Ideal Husband, An (1999)",Comedy
745,1,"Close Shave, A (1995)",Animation|Comedy|Thriller
896,1,Wild Reeds (1994),Drama
3853,1,"Tic Code, The (1998)",Drama
3746,1,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
3298,1,Boiler Room (2000),Drama
1232,1,Stalker (1979),Mystery|Sci-Fi
2630,1,Besieged (L' Assedio) (1998),Drama
1900,1,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama
3916,1,Remember the Titans (2000),Drama
1058,1,Bitter Sugar (Azucar Amargo) (1996),Drama
2695,1,"Boys, The (1997)",Drama
665,1,Underground (1995),War
3932,1,"Invisible Man, The (1933)",Horror|Sci-Fi
1415,1,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
2933,1,"Fire Within, The (Le Feu Follet) (1963)",Drama
3407,1,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
294,1,"Perez Family, The (1995)",Comedy|Romance
3787,1,Shower (Xizhao) (1999),Comedy
88,5,Black Sheep (1996),Comedy
1004,4,"Glimmer Man, The (1996)",Action|Thriller
3764,5,F/X 2 (1992),Action|Crime|Thriller
544,4,Striking Distance (1993),Action
1839,2,My Giant (1998),Comedy
667,4,Bloodsport 2 (1995),Action
2582,1,Twin Dragons (Shuang long hui) (1992),Action|Comedy
3669,3,Stay Tuned (1992),Comedy
203,1,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy
1382,5,Marked for Death (1990),Action|Drama
304,5,Roommates (1995),Comedy|Drama
1170,1,Best of the Best 3: No Turning Back (1995),Action
1516,4,Children of the Revolution (1996),Comedy
487,4,Lightning Jack (1994),Comedy|Western
3463,1,Last Resort (1994),Comedy
1397,2,Bastard Out of Carolina (1996),Drama
3804,1,H.O.T.S. (1979),Comedy
2051,5,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
3389,4,Let's Get Harry (1986),Action|Adventure
3441,1,Red Dawn (1984),Action|War
3590,4,"Lords of Flatbush, The (1974)",Comedy
3506,5,North Dallas Forty (1979),Comedy|Drama
2452,1,"Gate II: Trespassers, The (1990)",Horror
2842,3,Best Laid Plans (1999),Crime|Drama
3318,1,Deterrence (1998),Thriller
16,2,Casino (1995),Drama|Thriller
3740,1,Big Trouble in Little China (1986),Action|Comedy
3090,3,Matewan (1987),Drama
3577,1,Two Moon Juction (1988),Drama
1836,1,"Last Days of Disco, The (1998)",Drama
2347,2,"Pope of Greenwich Village, The (1984)",Action
1211,3,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance
896,2,Wild Reeds (1994),Drama
2420,1,"Karate Kid, The (1984)",Drama
3466,1,Heart and Souls (1993),Comedy|Fantasy
766,1,I Shot Andy Warhol (1996),Drama
3714,1,Clara's Heart (1988),Drama
1904,1,Henry Fool (1997),Comedy|Drama
753,3,"Month by the Lake, A (1995)",Comedy|Drama
2873,4,Lulu on the Bridge (1998),Drama|Mystery|Romance
136,4,From the Journals of Jean Seberg (1995),Documentary
1846,3,Nil By Mouth (1997),Drama
1567,1,"Last Time I Committed Suicide, The (1997)",Drama
3378,3,"Ogre, The (Der Unhold) (1996)",Drama
2074,3,"Night Porter, The (Il Portiere di notte) (1974)",Drama
3067,2,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
2247,1,Married to the Mob (1988),Comedy
2697,3,My Son the Fanatic (1998),Comedy|Drama|Romance
3711,2,Sarafina! (1992),Drama
80,3,"White Balloon, The (Badkonake Sefid ) (1995)",Drama
2318,1,Happiness (1998),Comedy
1511,3,A Chef in Love (1996),Comedy
3223,2,"Zed & Two Noughts, A (1985)",Drama
2426,1,"Theory of Flight, The (1998)",Comedy|Drama|Romance
2356,1,Celebrity (1998),Comedy
1701,1,Deconstructing Harry (1997),Comedy|Drama
230,1,Dolores Claiborne (1994),Drama|Thriller
209,1,White Man's Burden (1995),Drama
41,3,Richard III (1995),Drama|War
2749,1,"Morning After, The (1986)",Drama|Mystery
1695,1,Artemisia (1997),Drama
781,1,Stealing Beauty (1996),Drama
2704,4,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance
645,3,Nelly & Monsieur Arnaud (1995),Drama
472,2,I'll Do Anything (1994),Comedy|Drama
2674,4,"Loss of Sexual Innocence, The (1999)",Drama
2303,1,Nashville (1975),Drama|Musical
1284,2,"Big Sleep, The (1946)",Film-Noir|Mystery
1252,1,Chinatown (1974),Film-Noir|Mystery|Thriller
2132,2,Who's Afraid of Virginia Woolf? (1966),Drama
3232,4,Seven Chances (1925),Comedy
3478,2,"Bamba, La (1987)",Drama
475,2,In the Name of the Father (1993),Drama
3449,4,"Good Mother, The (1988)",Drama
2749,2,"Morning After, The (1986)",Drama|Mystery
3714,4,Clara's Heart (1988),Drama
764,2,Heavy (1995),Drama|Romance
1458,3,Touch (1997),Romance
992,3,"Rich Man's Wife, The (1996)",Thriller
882,3,"Trigger Effect, The (1996)",Drama|Thriller
386,3,S.F.W. (1994),Drama
554,1,Trial by Jury (1994),Thriller
634,1,Theodore Rex (1995),Comedy
2466,3,Belizaire the Cajun (1986),Drama
2536,2,"Concorde: Airport '79, The (1979)",Drama
2266,1,"Butcher's Wife, The (1991)",Comedy|Romance
279,2,My Family (1995),Drama
1508,3,Traveller (1997),Drama
1582,2,Wild America (1997),Adventure|Children's
3464,1,Solar Crisis (1993),Sci-Fi|Thriller
2835,2,Chill Factor (1999),Action|Thriller
3141,2,"Two Jakes, The (1990)",Drama
1312,2,Female Perversions (1996),Drama
1943,1,"Greatest Show on Earth, The (1952)",Drama
710,3,Celtic Pride (1996),Comedy
547,5,Surviving the Game (1994),Action|Adventure|Thriller
1447,3,Gridlock'd (1997),Crime
475,3,In the Name of the Father (1993),Drama
521,3,Romeo Is Bleeding (1993),Crime|Thriller
1581,1,Out to Sea (1997),Comedy
2200,3,Under Capricorn (1949),Drama
1752,4,Hard Rain (1998),Action|Thriller
891,4,Halloween: The Curse of Michael Myers (1995),Horror|Thriller
3325,4,"Next Best Thing, The (2000)",Comedy|Drama
1971,4,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror
1973,4,Freddy's Dead: The Final Nightmare (1991),Horror
1969,4,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror
1658,1,"Life Less Ordinary, A (1997)",Romance|Thriller
1529,5,Nowhere (1997),Drama
1657,5,Wonderland (1997),Documentary
3563,1,"Crow: Salvation, The (2000)",Action|Horror
2902,4,Psycho II (1983),Horror|Thriller
1323,1,Amityville 3-D (1983),Horror
2465,3,Deadly Friend (1986),Horror
1981,2,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
3908,2,Urban Legends: Final Cut (2000),Horror
1623,4,Wishmaster (1997),Horror
662,2,Fear (1996),Thriller
1866,5,"Big Hit, The (1998)",Action|Comedy
1135,1,Private Benjamin (1980),Comedy
23,4,Assassins (1995),Thriller
1310,2,Hype! (1996),Documentary
3092,4,Chushingura (1962),Drama
2129,1,"Saltmen of Tibet, The (1997)",Documentary
1547,1,Shiloh (1997),Children's|Drama
2784,2,"Masque of the Red Death, The (1964)",Horror
3581,2,Human Traffic (1999),Drama
3713,1,"Long Walk Home, The (1990)",Drama
2086,2,One Magic Christmas (1985),Drama|Fantasy
545,2,Harlem (1993),Drama
850,3,Cyclo (1995),Crime|Drama
1856,1,Kurt & Courtney (1998),Documentary|Musical
1111,3,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
2618,5,"Castle, The (1997)",Comedy
97,5,"Hate (Haine, La) (1995)",Drama
202,4,Total Eclipse (1995),Drama|Romance
3620,3,"Myth of Fingerprints, The (1997)",Comedy|Drama
1596,5,Career Girls (1997),Drama
2882,1,Jakob the Liar (1999),Drama
3579,1,I Dreamed of Africa (2000),Drama
501,5,Naked (1993),Drama
1412,3,Some Mother's Son (1996),Drama
650,1,Moll Flanders (1996),Drama
2501,1,October Sky (1999),Drama
2236,1,Simon Birch (1998),Drama
1040,3,"Secret Agent, The (1996)",Drama
2773,5,Alice and Martin (Alice et Martin) (1998),Drama
385,5,"Man of No Importance, A (1994)",Drama
167,5,Feast of July (1995),Drama
2577,5,Metroland (1997),Comedy|Drama
614,1,Loaded (1994),Drama|Thriller
1508,1,Traveller (1997),Drama
3510,1,Frequency (2000),Drama|Thriller
1117,5,"Eighth Day, The (Le Huitième jour ) (1996)",Drama
14,3,Nixon (1995),Drama
3259,1,Far and Away (1992),Drama|Romance
1613,1,Star Maps (1997),Drama
805,1,"Time to Kill, A (1996)",Drama
866,1,Bound (1996),Crime|Drama|Romance|Thriller
2520,1,Airport (1970),Drama
994,1,Big Night (1996),Drama
2486,1,24-hour Woman (1998),Drama
3851,3,I'm the One That I Want (2000),Comedy
211,4,"Browning Version, The (1994)",Drama
3598,2,Hamlet (2000),Drama
1810,1,Primary Colors (1998),Drama
3320,5,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
3010,5,Rosetta (1999),Drama
2801,5,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
1044,1,Surviving Picasso (1996),Drama
3854,4,Aimée & Jaguar (1999),Drama|Romance
3936,1,"Phantom of the Opera, The (1943)",Drama|Thriller
3912,1,Beautiful (2000),Comedy|Drama
3531,5,All the Vermeers in New York (1990),Comedy|Drama|Romance
613,2,Jane Eyre (1996),Drama|Romance
1406,5,"Cérémonie, La (1995)",Drama
3626,5,8 1/2 Women (1999),Comedy
301,1,Picture Bride (1995),Drama|Romance
3189,1,My Dog Skip (1999),Comedy
3580,3,Up at the Villa (2000),Drama
3909,1,Woman on Top (2000),Comedy|Romance
3865,1,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3428,1,"Champ, The (1979)",Drama
2175,1,Déjà Vu (1997),Drama|Romance
1651,3,Telling Lies in America (1997),Drama
3083,1,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
911,2,Charade (1963),Comedy|Mystery|Romance|Thriller
280,2,Murder in the First (1995),Drama|Thriller
331,5,Tom & Viv (1994),Drama
3276,1,Gun Shy (2000),Comedy
3387,1,Who's Harry Crumb? (1989),Comedy
510,2,Poetic Justice (1993),Drama
2060,1,BASEketball (1998),Comedy
2432,2,Stepmom (1998),Drama
999,1,2 Days in the Valley (1996),Crime
1412,5,Some Mother's Son (1996),Drama
2744,2,Otello (1986),Drama
3284,4,They Might Be Giants (1971),Comedy|Romance
147,5,"Basketball Diaries, The (1995)",Drama
2760,5,"Gambler, The (A Játékos) (1997)",Drama
3803,4,Greaser's Palace (1972),Drama
2593,5,"Monster, The (Il Mostro) (1994)",Comedy
1791,1,Twilight (1998),Crime|Drama
2708,5,"Autumn Tale, An (Conte d'automne) (1998)",Romance
1404,3,Night Falls on Manhattan (1997),Crime|Drama
1794,2,Love and Death on Long Island (1997),Comedy|Drama
2837,4,Bedrooms & Hallways (1998),Comedy|Romance
831,4,Stonewall (1995),Drama
2733,4,Vibes (1988),Adventure|Comedy
2626,5,Edge of Seventeen (1998),Comedy|Drama|Romance
3575,4,Defying Gravity (1997),Drama
2756,4,Wanted: Dead or Alive (1987),Action
1696,4,Bent (1997),Drama|War
2397,4,Mass Appeal (1984),Drama
324,4,"Sum of Us, The (1994)",Comedy
2715,3,"Velocity of Gary, The (1998)",Comedy|Romance
3877,4,Supergirl (1984),Action|Adventure|Fantasy
2800,3,Little Nemo: Adventures in Slumberland (1992),Animation|Children's
3732,3,"Fury, The (1978)",Horror
1495,2,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's
171,5,Jeffrey (1995),Comedy
2029,5,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
2415,4,Violets Are Blue... (1986),Drama|Romance
3716,4,Fatal Beauty (1987),Action|Crime
1980,2,Friday the 13th Part VII: The New Blood (1988),Horror
2655,2,Howling II: Your Sister Is a Werewolf (1985),Horror
1656,3,Swept from the Sea (1997),Romance
685,5,It's My Party (1995),Drama
3391,3,Who's That Girl? (1987),Comedy
322,2,Swimming with Sharks (1995),Comedy|Drama
992,2,"Rich Man's Wife, The (1996)",Thriller
137,4,Man of the Year (1995),Documentary
178,4,Love & Human Remains (1993),Comedy
2864,4,Splendor (1999),Comedy
3914,5,"Broken Hearts Club, The (2000)",Drama
3830,4,Psycho Beach Party (2000),Comedy|Horror|Thriller
2548,3,"Rage: Carrie 2, The (1999)",Horror
2755,3,Light of Day (1987),Drama
860,3,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
202,3,Total Eclipse (1995),Drama|Romance
3776,4,Melody Time (1948),Animation|Children's|Musical
3799,4,Pokémon the Movie 2000 (2000),Animation|Children's
888,4,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's
1337,5,"Body Snatcher, The (1945)",Horror
2695,3,"Boys, The (1997)",Drama
1081,1,Victor/Victoria (1982),Comedy|Musical
3695,1,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
325,1,National Lampoon's Senior Trip (1995),Comedy
3760,1,"Kentucky Fried Movie, The (1977)",Comedy
2463,1,Ruthless People (1986),Comedy
1234,2,"Sting, The (1973)",Comedy|Crime
2155,1,"Slums of Beverly Hills, The (1998)",Comedy
179,2,Mad Love (1995),Drama|Romance
1541,5,Addicted to Love (1997),Comedy|Romance
3206,3,Against All Odds (1984),Romance
103,4,Unforgettable (1996),Thriller
2316,1,Practical Magic (1998),Drama|Romance
2025,1,Lolita (1997),Drama|Romance
1719,2,"Sweet Hereafter, The (1997)",Drama
1043,3,To Gillian on Her 37th Birthday (1996),Drama|Romance
18,5,Four Rooms (1995),Thriller
2329,2,American History X (1998),Drama
2446,3,In Dreams (1999),Thriller
3686,5,Flatliners (1990),Thriller
3670,4,"Story of G.I. Joe, The (1945)",War
3808,3,Two Women (La Ciociara) (1961),Drama|War
2894,3,Romance (1999),Drama|Romance
2679,2,Finding North (1999),Drama|Romance
3845,3,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama
2519,2,House on Haunted Hill (1958),Horror
1959,1,Out of Africa (1985),Drama|Romance
2137,2,Charlotte's Web (1973),Animation|Children's
1468,5,Booty Call (1997),Comedy|Romance
3547,5,Prick Up Your Ears (1987),Drama
917,5,"Little Princess, The (1939)",Children's|Drama
3833,1,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
2568,4,"Mod Squad, The (1999)",Action|Crime
2499,4,God Said 'Ha!' (1998),Comedy
3915,4,Girlfight (2000),Drama
3843,3,Sleepaway Camp (1983),Horror
3825,5,Coyote Ugly (2000),Drama
3457,1,Waking the Dead (1999),Drama
2999,5,Man of the Century (1999),Comedy
2024,3,"Rapture, The (1991)",Drama|Mystery
2290,4,Stardust Memories (1980),Comedy|Drama
2139,2,"Secret of NIMH, The (1982)",Animation|Children's
3496,2,Madame Sousatzka (1988),Drama
3306,3,"Circus, The (1928)",Comedy
2810,2,Perfect Blue (1997),Animation|Mystery
3022,3,"General, The (1927)",Comedy
3539,2,"Filth and the Fury, The (2000)",Documentary
2681,2,Free Enterprise (1998),Comedy|Romance|Sci-Fi
3145,4,"Cradle Will Rock, The (1999)",Drama
867,3,Carpool (1996),Comedy|Crime
241,1,Fluke (1995),Children's|Drama
1458,1,Touch (1997),Romance
1055,2,Shadow Conspiracy (1997),Thriller
1822,1,Meet the Deedles (1998),Children's|Comedy
2195,5,Dirty Work (1998),Comedy
2164,1,Surf Nazis Must Die (1987),Drama
747,3,"Stupids, The (1996)",Comedy
304,3,Roommates (1995),Comedy|Drama
1004,2,"Glimmer Man, The (1996)",Action|Thriller
1583,2,"Simple Wish, A (1997)",Children's|Fantasy
656,2,Eddie (1996),Comedy
2778,2,Never Talk to Strangers (1995),Thriller
1006,3,"Chamber, The (1996)",Drama
75,2,Big Bully (1996),Comedy|Drama
3165,2,Boiling Point (1993),Action|Drama
3162,1,Simpatico (1999),Comedy|Drama
1632,3,"Smile Like Yours, A (1997)",Comedy|Romance
2509,3,Eight Days a Week (1997),Comedy
119,2,"Steal Big, Steal Little (1995)",Comedy
3184,2,Montana (1998),Action|Comedy|Crime|Drama
415,4,Another Stakeout (1993),Comedy|Thriller
248,3,Houseguest (1994),Comedy
462,2,"Good Man in Africa, A (1994)",Action|Adventure
1440,4,Amos & Andrew (1993),Comedy
1494,2,"Sixth Man, The (1997)",Comedy
2207,2,Jamaica Inn (1939),Drama
1317,3,I'm Not Rappaport (1996),Comedy
418,1,Being Human (1993),Drama
63,2,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
371,5,"Paper, The (1994)",Comedy|Drama
274,3,Man of the House (1995),Comedy
577,2,Andre (1994),Adventure|Children's
2727,4,Killer's Kiss (1955),Film-Noir
3639,1,"Man with the Golden Gun, The (1974)",Action
3647,4,Running Free (2000),Drama
1475,5,Kama Sutra: A Tale of Love (1996),Romance
2866,3,"Buddy Holly Story, The (1978)",Drama
2362,1,Glen or Glenda (1953),Drama
1523,3,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
2511,4,"Long Goodbye, The (1973)",Crime
3362,1,Dog Day Afternoon (1975),Comedy|Crime|Drama
3417,4,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
1084,1,Bonnie and Clyde (1967),Crime|Drama
2972,3,Red Sorghum (Hong Gao Liang) (1987),Drama|War
3734,2,Prince of the City (1981),Drama
3724,2,Coming Home (1978),Drama|War
2422,4,"Karate Kid III, The (1989)",Action|Adventure|Drama
537,1,Sirens (1994),Comedy|Drama
3135,3,"Great Santini, The (1979)",Drama
3169,1,"Falcon and the Snowman, The (1984)",Drama
3167,1,Carnal Knowledge (1971),Drama
3134,3,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
3201,2,Five Easy Pieces (1970),Drama
3117,5,Ride with the Devil (1999),Drama|Romance|War
1985,4,Halloween 4: The Return of Michael Myers (1988),Horror
1979,4,Friday the 13th Part VI: Jason Lives (1986),Horror
1977,4,Friday the 13th: The Final Chapter (1984),Horror
244,2,Gumby: The Movie (1995),Animation|Children's
1696,5,Bent (1997),Drama|War
2589,4,Friends & Lovers (1999),Comedy|Drama|Romance
1543,3,"Designated Mourner, The (1997)",Drama
1563,4,Dream With the Fishes (1997),Drama
191,3,"Scarlet Letter, The (1995)",Drama
3425,2,Mo' Better Blues (1990),Drama
2360,3,"Celebration, The (Festen) (1998)",Drama
229,2,Death and the Maiden (1994),Drama|Thriller
3179,2,Angela's Ashes (1999),Drama
302,4,Queen Margot (La Reine Margot) (1994),Drama|Romance
2304,2,Love Is the Devil (1998),Drama
1245,1,Miller's Crossing (1990),Drama
2960,3,Beefcake (1999),Drama
2914,3,Molly (1999),Comedy|Drama
1694,1,"Apostle, The (1997)",Drama
388,2,Boys Life (1995),Drama
731,2,Heaven's Prisoners (1996),Mystery|Thriller
1322,1,Amityville 1992: It's About Time (1992),Horror
3940,2,"Slumber Party Massacre III, The (1990)",Horror
2004,5,Gremlins 2: The New Batch (1990),Comedy|Horror
1255,2,Bad Taste (1987),Comedy|Horror
3491,5,My Chauffeur (1986),Comedy
1780,5,Ayn Rand: A Sense of Life (1997),Documentary
1988,2,Hello Mary Lou: Prom Night II (1987),Horror
2462,3,"Return of the Texas Chainsaw Massacre, The (1994)",Horror
1981,3,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
3664,2,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3663,2,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
2061,5,Full Tilt Boogie (1997),Documentary
1985,2,Halloween 4: The Return of Michael Myers (1988),Horror
1837,2,"Odd Couple II, The (1998)",Comedy
2317,3,"Alarmist, The (1997)",Comedy
2201,2,"Paradine Case, The (1947)",Drama
1798,2,Hush (1998),Thriller
2498,2,My Favorite Martian (1999),Comedy|Sci-Fi
437,1,Cops and Robbersons (1994),Comedy
2189,3,I Married A Strange Person (1997),Animation
2185,4,I Confess (1953),Thriller
1746,2,Senseless (1998),Comedy
2187,4,Stage Fright (1950),Mystery|Thriller
2302,1,My Cousin Vinny (1992),Comedy
3667,2,Rent-A-Cop (1988),Action|Comedy
498,1,Mr. Jones (1993),Drama|Romance
3743,3,Boys and Girls (2000),Comedy|Romance
89,5,Nick of Time (1995),Action|Thriller
1598,4,Desperate Measures (1998),Crime|Drama|Thriller
2771,5,Brokedown Palace (1999),Drama
2036,4,Blank Check (1994),Children's|Comedy
432,5,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western
3400,3,We're Back! A Dinosaur's Story (1993),Animation|Children's
2296,5,"Night at the Roxbury, A (1998)",Comedy
2031,4,"$1,000,000 Duck (1971)",Children's|Comedy
1211,2,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance
3943,3,Bamboozled (2000),Comedy
3275,5,"Boondock Saints, The (1999)",Action|Comedy
1647,5,Playing God (1997),Crime|Thriller
1627,5,U Turn (1997),Action|Crime|Mystery
225,5,Disclosure (1994),Drama|Thriller
3412,1,"Bear, The (1988)",Adventure
3674,1,For the Love of Benji (1977),Adventure|Children's
1626,4,Fire Down Below (1997),Action|Drama|Thriller
3784,2,"Kid, The (2000)",Comedy
3564,4,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
1499,5,Anaconda (1997),Action|Adventure|Thriller
1655,2,Phantoms (1998),Horror
3912,3,Beautiful (2000),Comedy|Drama
1864,3,Sour Grapes (1998),Comedy
2778,4,Never Talk to Strangers (1995),Thriller
92,2,Mary Reilly (1996),Drama|Thriller
1487,5,Selena (1997),Drama|Musical
2439,1,Affliction (1997),Drama
61,4,Eye for an Eye (1996),Drama|Thriller
640,4,Diabolique (1996),Drama|Thriller
554,3,Trial by Jury (1994),Thriller
291,4,Poison Ivy II (1995),Thriller
3797,3,"In Crowd, The (2000)",Thriller
3835,5,"Crush, The (1993)",Thriller
1798,3,Hush (1998),Thriller
471,1,"Hudsucker Proxy, The (1994)",Comedy|Romance
2573,5,Tango (1998),Drama
670,1,"World of Apu, The (Apur Sansar) (1959)",Drama
2171,3,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
2888,4,Drive Me Crazy (1999),Comedy|Romance
2492,5,20 Dates (1998),Comedy
2024,2,"Rapture, The (1991)",Drama|Mystery
2348,2,Sid and Nancy (1986),Drama
501,2,Naked (1993),Drama
3739,2,Trouble in Paradise (1932),Comedy|Romance
3239,5,Isn't She Great? (2000),Comedy
3570,5,"Last September, The (1999)",Drama
1793,5,Welcome to Woop-Woop (1997),Comedy
2175,3,Déjà Vu (1997),Drama|Romance
1539,4,Twin Town (1997),Comedy|Crime
3640,3,"King in New York, A (1957)",Comedy|Drama
2052,5,Hocus Pocus (1993),Children's|Comedy
1493,4,Love and Other Catastrophes (1996),Romance
1829,2,Chinese Box (1997),Drama|Romance
958,4,Lady of Burlesque (1943),Comedy|Mystery
1126,5,Drop Dead Fred (1991),Comedy|Fantasy
1151,4,Faust (1994),Animation|Comedy|Thriller
2510,3,Just the Ticket (1999),Comedy|Romance
2675,4,Twice Upon a Yesterday (1998),Comedy|Drama|Romance
3299,5,Hanging Up (2000),Comedy|Drama
2128,1,Safe Men (1998),Comedy
2499,1,God Said 'Ha!' (1998),Comedy
49,4,When Night Is Falling (1995),Drama|Romance
2215,4,Rich and Strange (1932),Comedy|Romance
3349,3,"Perils of Pauline, The (1947)",Comedy
2767,5,Illuminata (1998),Comedy
1455,3,Hotel de Love (1996),Comedy|Romance
